,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,TIME-TO-EXPIRATION
23575,2024-07-08,2SPX,P,2024-12-20,04163 070,13.998,125,165
23576,2024-07-08,2SPX,C,2024-12-20,04164 780,1504.339,129,165
23577,2024-07-08,2SPX,P,2024-12-20,04164 780,14.0197,129,165
23578,2024-07-08,2SPX,C,2024-12-20,04166 860,1502.334,756,165
23579,2024-07-08,2SPX,P,2024-12-20,04166 860,14.0461,756,165
23580,2024-07-08,2SPX,C,2024-12-20,04171 630,1497.736,127,165
23581,2024-07-08,2SPX,P,2024-12-20,04171 630,14.1067,127,165
23582,2024-07-08,2SPX,C,2024-12-20,04172 020,1497.36,151,165
23583,2024-07-08,2SPX,P,2024-12-20,04172 020,14.1117,151,165
23584,2024-07-08,2SPX,C,2024-12-20,04172 500,1496.898,59,165
23585,2024-07-08,2SPX,P,2024-12-20,04172 500,14.1178,59,165
23586,2024-07-08,2SPX,C,2024-12-20,04172 710,1496.695,252,165
23587,2024-07-08,2SPX,P,2024-12-20,04172 710,14.1204,252,165
23588,2024-07-08,2SPX,C,2024-12-20,04173 000,1496.416,66,165
23589,2024-07-08,2SPX,P,2024-12-20,04173 000,14.1241,66,165
23590,2024-07-08,2SPX,C,2024-12-20,04175 690,1493.823,377,165
23591,2024-07-08,2SPX,P,2024-12-20,04175 690,14.1583,377,165
23592,2024-07-08,2SPX,C,2024-12-20,04180 920,1488.781,150,165
23593,2024-07-08,2SPX,P,2024-12-20,04180 920,14.2248,150,165
23594,2024-07-08,2SPX,C,2024-12-20,04182 520,1487.239,256,165
23595,2024-07-08,2SPX,P,2024-12-20,04182 520,14.2451,256,165
23596,2024-07-08,2SPX,C,2024-12-20,04195 660,1474.572,117,165
23597,2024-07-08,2SPX,P,2024-12-20,04195 660,14.4121,117,165
23598,2024-07-08,2SPX,C,2024-12-20,04199 380,1470.987,252,165
23599,2024-07-08,2SPX,P,2024-12-20,04199 380,14.4594,252,165
23600,2024-07-08,2SPX,C,2024-12-20,04200 010,1470.379,20,165
23601,2024-07-08,2SPX,P,2024-12-20,04200 010,14.4674,20,165
23602,2024-07-08,2SPX,C,2024-12-20,04202 930,1467.565,216,165
23603,2024-07-08,2SPX,P,2024-12-20,04202 930,14.5046,216,165
23604,2024-07-08,2SPX,C,2024-12-20,04204 000,1466.533,127,165
23605,2024-07-08,2SPX,P,2024-12-20,04204 000,14.5182,127,165
23606,2024-07-08,2SPX,C,2024-12-20,04208 250,1462.436,496,165
23607,2024-07-08,2SPX,P,2024-12-20,04208 250,14.5722,496,165
23608,2024-07-08,2SPX,C,2024-12-20,04210 230,1460.528,126,165
23609,2024-07-08,2SPX,P,2024-12-20,04210 230,14.5973,126,165
23610,2024-07-08,2SPX,C,2024-12-20,04211 300,1459.496,125,165
23611,2024-07-08,2SPX,P,2024-12-20,04211 300,14.6109,125,165
23612,2024-07-08,2SPX,C,2024-12-20,04214 460,1456.45,449,165
23613,2024-07-08,2SPX,P,2024-12-20,04214 460,14.6511,449,165
23614,2024-07-08,2SPX,C,2024-12-20,04215 480,1455.467,125,165
23615,2024-07-08,2SPX,P,2024-12-20,04215 480,14.6641,125,165
23616,2024-07-08,2SPX,C,2024-12-20,04215 590,1455.361,186,165
23617,2024-07-08,2SPX,P,2024-12-20,04215 590,14.6655,186,165
23618,2024-07-08,2SPX,C,2024-12-20,04215 780,1455.178,248,165
23619,2024-07-08,2SPX,P,2024-12-20,04215 780,14.6679,248,165
23620,2024-07-08,2SPX,C,2024-12-20,04216 190,1454.783,124,165
23621,2024-07-08,2SPX,P,2024-12-20,04216 190,14.6731,124,165
23622,2024-07-08,2SPX,C,2024-12-20,04216 280,1454.696,124,165
23623,2024-07-08,2SPX,P,2024-12-20,04216 280,14.6743,124,165
23624,2024-07-08,2SPX,C,2024-12-20,04217 720,1453.308,372,165
23625,2024-07-08,2SPX,P,2024-12-20,04217 720,14.6927,372,165
23626,2024-07-08,2SPX,C,2024-12-20,04218 520,1452.537,250,165
23627,2024-07-08,2SPX,P,2024-12-20,04218 520,14.703,250,165
23628,2024-07-08,2SPX,C,2024-12-20,04218 560,1452.498,50,165
23629,2024-07-08,2SPX,P,2024-12-20,04218 560,14.7035,50,165
23630,2024-07-08,2SPX,C,2024-12-20,04220 120,1450.995,58,165
23631,2024-07-08,2SPX,P,2024-12-20,04220 120,14.7235,58,165
23632,2024-07-08,2SPX,C,2024-12-20,04221 510,1449.655,200,165
23633,2024-07-08,2SPX,P,2024-12-20,04221 510,14.7413,200,165
23634,2024-07-08,2SPX,C,2024-12-20,04222 080,1449.105,1268,165
23635,2024-07-08,2SPX,P,2024-12-20,04222 080,14.7486,1268,165
23636,2024-07-08,2SPX,C,2024-12-20,04223 170,1448.055,188,165
23637,2024-07-08,2SPX,P,2024-12-20,04223 170,14.7626,188,165
23638,2024-07-08,2SPX,C,2024-12-20,04223 330,1447.901,125,165
23639,2024-07-08,2SPX,P,2024-12-20,04223 330,14.7646,125,165
23640,2024-07-08,2SPX,C,2024-12-20,04223 690,1447.554,632,165
23641,2024-07-08,2SPX,P,2024-12-20,04223 690,14.7693,632,165
23642,2024-07-08,2SPX,C,2024-12-20,04226 100,1445.231,233,165
23643,2024-07-08,2SPX,P,2024-12-20,04226 100,14.8002,233,165
23644,2024-07-08,2SPX,C,2024-12-20,04227 060,1444.306,379,165
23645,2024-07-08,2SPX,P,2024-12-20,04227 060,14.8125,379,165
23646,2024-07-08,2SPX,C,2024-12-20,04235 260,1436.402,504,165
23647,2024-07-08,2SPX,P,2024-12-20,04235 260,14.9178,504,165
23648,2024-07-08,2SPX,C,2024-12-20,04240 990,1430.879,252,165
23649,2024-07-08,2SPX,P,2024-12-20,04240 990,14.9913,252,165
23650,2024-07-08,2SPX,C,2024-12-20,04245 170,1426.851,232,165
23651,2024-07-08,2SPX,P,2024-12-20,04245 170,15.0449,232,165
23652,2024-07-08,2SPX,C,2024-12-20,04246 330,1425.733,251,165
23653,2024-07-08,2SPX,P,2024-12-20,04246 330,15.0598,251,165
23654,2024-07-08,2SPX,C,2024-12-20,04247 660,1424.451,348,165
23655,2024-07-08,2SPX,P,2024-12-20,04247 660,15.0769,348,165
23656,2024-07-08,2SPX,C,2024-12-20,04249 970,1422.224,246,165
23657,2024-07-08,2SPX,P,2024-12-20,04249 970,15.1065,246,165
23658,2024-07-08,2SPX,C,2024-12-20,04254 870,1417.501,496,165
23659,2024-07-08,2SPX,P,2024-12-20,04254 870,15.1694,496,165
23660,2024-07-08,2SPX,C,2024-12-20,04255 420,1416.971,249,165
23661,2024-07-08,2SPX,P,2024-12-20,04255 420,15.1765,249,165
23662,2024-07-08,2SPX,C,2024-12-20,04255 470,1416.923,335,165
23663,2024-07-08,2SPX,P,2024-12-20,04255 470,15.1771,335,165
23664,2024-07-08,2SPX,C,2024-12-20,04258 590,1413.916,63,165
23665,2024-07-08,2SPX,P,2024-12-20,04258 590,15.2173,63,165
23666,2024-07-08,2SPX,C,2024-12-20,04258 750,1413.762,502,165
23667,2024-07-08,2SPX,P,2024-12-20,04258 750,15.2193,502,165
23668,2024-07-08,2SPX,C,2024-12-20,04261 810,1410.813,62,165
23669,2024-07-08,2SPX,P,2024-12-20,04261 810,15.2587,62,165
23670,2024-07-08,2SPX,C,2024-12-20,04267 340,1405.483,124,165
23671,2024-07-08,2SPX,P,2024-12-20,04267 340,15.3299,124,165
23672,2024-07-08,2SPX,C,2024-12-20,04269 170,1403.719,250,165
23673,2024-07-08,2SPX,P,2024-12-20,04269 170,15.3534,250,165
23674,2024-07-08,2SPX,C,2024-12-20,04271 890,1401.098,122,165
23675,2024-07-08,2SPX,P,2024-12-20,04271 890,15.3884,122,165
23676,2024-07-08,2SPX,C,2024-12-20,04274 650,1398.438,369,165
23677,2024-07-08,2SPX,P,2024-12-20,04274 650,15.4239,369,165
23678,2024-07-08,2SPX,C,2024-12-20,04276 700,1396.462,870,165
23679,2024-07-08,2SPX,P,2024-12-20,04276 700,15.4503,870,165
23680,2024-07-08,2SPX,C,2024-12-20,04277 850,1395.353,62,165
23681,2024-07-08,2SPX,P,2024-12-20,04277 850,15.4651,62,165
23682,2024-07-08,2SPX,C,2024-12-20,04277 880,1395.324,62,165
23683,2024-07-08,2SPX,P,2024-12-20,04277 880,15.4655,62,165
23684,2024-07-08,2SPX,C,2024-12-20,04279 450,1393.811,125,165
23685,2024-07-08,2SPX,P,2024-12-20,04279 450,15.4857,125,165
23686,2024-07-08,2SPX,C,2024-12-20,04281 440,1391.893,714,165
23687,2024-07-08,2SPX,P,2024-12-20,04281 440,15.5114,714,165
23688,2024-07-08,2SPX,C,2024-12-20,04281 670,1391.672,250,165
23689,2024-07-08,2SPX,P,2024-12-20,04281 670,15.5143,250,165
23690,2024-07-08,2SPX,C,2024-12-20,04286 350,1387.161,69,165
23691,2024-07-08,2SPX,P,2024-12-20,04286 350,15.5747,69,165
23692,2024-07-08,2SPX,C,2024-12-20,04289 260,1384.357,248,165
23693,2024-07-08,2SPX,P,2024-12-20,04289 260,15.6122,248,165
23694,2024-07-08,2SPX,C,2024-12-20,04290 480,1383.181,119,165
23695,2024-07-08,2SPX,P,2024-12-20,04290 480,15.6279,119,165
23696,2024-07-08,2SPX,C,2024-12-20,04292 450,1381.282,95,165
23697,2024-07-08,2SPX,P,2024-12-20,04292 450,15.6534,95,165
23698,2024-07-08,2SPX,C,2024-12-20,04292 580,1381.157,238,165
23699,2024-07-08,2SPX,P,2024-12-20,04292 580,15.655,238,165
23700,2024-07-08,2SPX,C,2024-12-20,04293 250,1380.511,486,165
23701,2024-07-08,2SPX,P,2024-12-20,04293 250,15.6637,486,165
23702,2024-07-08,2SPX,C,2024-12-20,04293 290,1380.473,497,165
23703,2024-07-08,2SPX,P,2024-12-20,04293 290,15.6642,497,165
23704,2024-07-08,2SPX,C,2024-12-20,04294 660,1379.152,178,165
23705,2024-07-08,2SPX,P,2024-12-20,04294 660,15.6819,178,165
23706,2024-07-08,2SPX,C,2024-12-20,04294 710,1379.104,238,165
23707,2024-07-08,2SPX,P,2024-12-20,04294 710,15.6826,238,165
23708,2024-07-08,2SPX,C,2024-12-20,04294 810,1379.008,143,165
23709,2024-07-08,2SPX,P,2024-12-20,04294 810,15.6839,143,165
23710,2024-07-08,2SPX,C,2024-12-20,04295 060,1378.767,122,165
23711,2024-07-08,2SPX,P,2024-12-20,04295 060,15.6874,122,165
23712,2024-07-08,2SPX,C,2024-12-20,04296 890,1377.005,202,165
23713,2024-07-08,2SPX,P,2024-12-20,04296 890,15.7129,202,165
23714,2024-07-08,2SPX,C,2024-12-20,04296 910,1376.986,119,165
23715,2024-07-08,2SPX,P,2024-12-20,04296 910,15.7131,119,165
23716,2024-07-08,2SPX,C,2024-12-20,04297 440,1376.476,123,165
23717,2024-07-08,2SPX,P,2024-12-20,04297 440,15.7206,123,165
23718,2024-07-08,2SPX,C,2024-12-20,04297 490,1376.428,49,165
23719,2024-07-08,2SPX,P,2024-12-20,04297 490,15.7213,49,165
23720,2024-07-08,2SPX,C,2024-12-20,04299 610,1374.387,365,165
23721,2024-07-08,2SPX,P,2024-12-20,04299 610,15.7513,365,165
23722,2024-07-08,2SPX,P,2024-12-20,04300 010,15.757,50,165
23723,2024-07-08,2SPX,C,2024-12-20,04303 770,1370.383,122,165
23724,2024-07-08,2SPX,P,2024-12-20,04303 770,15.8102,122,165
23725,2024-07-08,2SPX,C,2024-12-20,04306 500,1367.756,244,165
23726,2024-07-08,2SPX,P,2024-12-20,04306 500,15.8489,244,165
23727,2024-07-08,2SPX,C,2024-12-20,04311 750,1362.703,287,165
23728,2024-07-08,2SPX,P,2024-12-20,04311 750,15.9232,287,165
23729,2024-07-08,2SPX,C,2024-12-20,04312 760,1361.73,59,165
23730,2024-07-08,2SPX,P,2024-12-20,04312 760,15.9375,59,165
23731,2024-07-08,2SPX,C,2024-12-20,04313 230,1361.278,244,165
23732,2024-07-08,2SPX,P,2024-12-20,04313 230,15.9442,244,165
23733,2024-07-08,2SPX,C,2024-12-20,04313 740,1360.787,57,165
23734,2024-07-08,2SPX,P,2024-12-20,04313 740,15.9514,57,165
23735,2024-07-08,2SPX,C,2024-12-20,04314 880,1359.69,236,165
23736,2024-07-08,2SPX,P,2024-12-20,04314 880,15.9675,236,165
23737,2024-07-08,2SPX,C,2024-12-20,04316 000,1358.612,61,165
23738,2024-07-08,2SPX,P,2024-12-20,04316 000,15.9834,61,165
23739,2024-07-08,2SPX,C,2024-12-20,04316 030,1358.583,1213,165
23740,2024-07-08,2SPX,P,2024-12-20,04316 030,15.9838,1213,165
23741,2024-07-08,2SPX,C,2024-12-20,04317 440,1357.226,242,165
23742,2024-07-08,2SPX,P,2024-12-20,04317 440,16.0038,242,165
23743,2024-07-08,2SPX,C,2024-12-20,04319 250,1355.484,73,165
23744,2024-07-08,2SPX,P,2024-12-20,04319 250,16.0295,73,165
23745,2024-07-08,2SPX,P,2024-12-20,04320 000,16.0401,50,165
23746,2024-07-08,2SPX,C,2024-12-20,04320 110,1354.656,121,165
23747,2024-07-08,2SPX,P,2024-12-20,04320 110,16.0417,121,165
23748,2024-07-08,2SPX,C,2024-12-20,04320 530,1354.252,606,165
23749,2024-07-08,2SPX,P,2024-12-20,04320 530,16.0477,606,165
23750,2024-07-08,2SPX,C,2024-12-20,04320 860,1353.934,260,165
23751,2024-07-08,2SPX,P,2024-12-20,04320 860,16.0524,260,165
23752,2024-07-08,2SPX,C,2024-12-20,04321 820,1353.01,473,165
23753,2024-07-08,2SPX,P,2024-12-20,04321 820,16.066,473,165
23754,2024-07-08,2SPX,C,2024-12-20,04323 810,1351.095,304,165
23755,2024-07-08,2SPX,P,2024-12-20,04323 810,16.0943,304,165
23756,2024-07-08,2SPX,C,2024-12-20,04325 820,1349.161,73,165
23757,2024-07-08,2SPX,P,2024-12-20,04325 820,16.1228,73,165
23758,2024-07-08,2SPX,C,2024-12-20,04326 430,1348.573,61,165
23759,2024-07-08,2SPX,P,2024-12-20,04326 430,16.1315,61,165
23760,2024-07-08,2SPX,C,2024-12-20,04328 470,1346.61,474,165
23761,2024-07-08,2SPX,P,2024-12-20,04328 470,16.1605,474,165
23762,2024-07-08,2SPX,C,2024-12-20,04328 860,1346.235,121,165
23763,2024-07-08,2SPX,P,2024-12-20,04328 860,16.166,121,165
23764,2024-07-08,2SPX,C,2024-12-20,04329 040,1346.061,173,165
23765,2024-07-08,2SPX,P,2024-12-20,04329 040,16.1686,173,165
23766,2024-07-08,2SPX,C,2024-12-20,04332 310,1342.914,121,165
23767,2024-07-08,2SPX,P,2024-12-20,04332 310,16.2151,121,165
23768,2024-07-08,2SPX,C,2024-12-20,04333 990,1341.297,118,165
23769,2024-07-08,2SPX,P,2024-12-20,04333 990,16.239,118,165
23770,2024-07-08,2SPX,C,2024-12-20,04334 020,1341.268,118,165
23771,2024-07-08,2SPX,P,2024-12-20,04334 020,16.2394,118,165
23772,2024-07-08,2SPX,C,2024-12-20,04336 320,1339.055,472,165
23773,2024-07-08,2SPX,P,2024-12-20,04336 320,16.2721,472,165
23774,2024-07-08,2SPX,C,2024-12-20,04345 340,1330.374,121,165
23775,2024-07-08,2SPX,P,2024-12-20,04345 340,16.4005,121,165
23776,2024-07-08,2SPX,C,2024-12-20,04346 020,1329.719,242,165
23777,2024-07-08,2SPX,P,2024-12-20,04346 020,16.4102,242,165
23778,2024-07-08,2SPX,C,2024-12-20,04346 310,1329.44,188,165
23779,2024-07-08,2SPX,P,2024-12-20,04346 310,16.4143,188,165
23780,2024-07-08,2SPX,C,2024-12-20,04349 660,1326.216,60,165
23781,2024-07-08,2SPX,P,2024-12-20,04349 660,16.462,60,165
23782,2024-07-08,2SPX,C,2024-12-20,04353 740,1322.289,243,165
23783,2024-07-08,2SPX,P,2024-12-20,04353 740,16.5201,243,165
23784,2024-07-08,2SPX,C,2024-12-20,04354 280,1321.77,244,165
23785,2024-07-08,2SPX,P,2024-12-20,04354 280,16.5278,244,165
23786,2024-07-08,2SPX,C,2024-12-20,04357 380,1318.786,144,165
23787,2024-07-08,2SPX,P,2024-12-20,04357 380,16.5719,144,165
23788,2024-07-08,2SPX,C,2024-12-20,04357 650,1318.526,60,165
23789,2024-07-08,2SPX,P,2024-12-20,04357 650,16.5757,60,165
23790,2024-07-08,2SPX,C,2024-12-20,04359 190,1317.044,732,165
23791,2024-07-08,2SPX,P,2024-12-20,04359 190,16.5976,732,165
23792,2024-07-08,2SPX,C,2024-12-20,04362 490,1313.868,120,165
23793,2024-07-08,2SPX,P,2024-12-20,04362 490,16.6446,120,165
23794,2024-07-08,2SPX,C,2024-12-20,04363 030,1313.348,487,165
23795,2024-07-08,2SPX,P,2024-12-20,04363 030,16.6523,487,165
23796,2024-07-08,2SPX,C,2024-12-20,04363 790,1312.617,481,165
23797,2024-07-08,2SPX,P,2024-12-20,04363 790,16.6631,481,165
23798,2024-07-08,2SPX,C,2024-12-20,04365 770,1310.711,243,165
23799,2024-07-08,2SPX,P,2024-12-20,04365 770,16.6913,243,165
23800,2024-07-08,2SPX,C,2024-12-20,04365 990,1310.499,240,165
23801,2024-07-08,2SPX,P,2024-12-20,04365 990,16.6944,240,165
23802,2024-07-08,2SPX,C,2024-12-20,04366 130,1310.365,1213,165
23803,2024-07-08,2SPX,P,2024-12-20,04366 130,16.6964,1213,165
23804,2024-07-08,2SPX,C,2024-12-20,04366 850,1309.672,152,165
23805,2024-07-08,2SPX,P,2024-12-20,04366 850,16.7067,152,165
23806,2024-07-08,2SPX,C,2024-12-20,04369 060,1307.545,244,165
23807,2024-07-08,2SPX,P,2024-12-20,04369 060,16.7383,244,165
23808,2024-07-08,2SPX,C,2024-12-20,04369 580,1307.045,366,165
23809,2024-07-08,2SPX,P,2024-12-20,04369 580,16.7457,366,165
23810,2024-07-08,2SPX,C,2024-12-20,04370 410,1306.246,120,165
23811,2024-07-08,2SPX,P,2024-12-20,04370 410,16.7575,120,165
23812,2024-07-08,2SPX,C,2024-12-20,04370 450,1306.207,116,165
23813,2024-07-08,2SPX,P,2024-12-20,04370 450,16.7581,116,165
23814,2024-07-08,2SPX,C,2024-12-20,04370 550,1306.111,404,165
23815,2024-07-08,2SPX,P,2024-12-20,04370 550,16.7598,404,165
23816,2024-07-08,2SPX,C,2024-12-20,04370 570,1306.092,578,165
23817,2024-07-08,2SPX,P,2024-12-20,04370 570,16.7603,578,165
23818,2024-07-08,2SPX,C,2024-12-20,04375 520,1301.391,68,165
23819,2024-07-08,2SPX,P,2024-12-20,04375 520,16.8937,68,165
23820,2024-07-08,2SPX,C,2024-12-20,04375 550,1301.363,243,165
23821,2024-07-08,2SPX,P,2024-12-20,04375 550,16.8945,243,165
23822,2024-07-08,2SPX,C,2024-12-20,04375 910,1301.021,366,165
23823,2024-07-08,2SPX,P,2024-12-20,04375 910,16.9043,366,165
23824,2024-07-08,2SPX,C,2024-12-20,04377 340,1299.663,90,165
23825,2024-07-08,2SPX,P,2024-12-20,04377 340,16.9433,90,165
23826,2024-07-08,2SPX,C,2024-12-20,04379 080,1298.011,116,165
23827,2024-07-08,2SPX,P,2024-12-20,04379 080,16.9909,116,165
23828,2024-07-08,2SPX,C,2024-12-20,04380 610,1296.559,119,165
23829,2024-07-08,2SPX,P,2024-12-20,04380 610,17.0326,119,165
23830,2024-07-08,2SPX,C,2024-12-20,04380 660,1296.511,215,165
23831,2024-07-08,2SPX,P,2024-12-20,04380 660,17.034,215,165
23832,2024-07-08,2SPX,C,2024-12-20,04383 080,1294.214,120,165
23833,2024-07-08,2SPX,P,2024-12-20,04383 080,17.1001,120,165
23834,2024-07-08,2SPX,C,2024-12-20,04383 380,1293.929,236,165
23835,2024-07-08,2SPX,P,2024-12-20,04383 380,17.1083,236,165
23836,2024-07-08,2SPX,C,2024-12-20,04384 210,1293.141,1216,165
23837,2024-07-08,2SPX,P,2024-12-20,04384 210,17.131,1216,165
23838,2024-07-08,2SPX,C,2024-12-20,04385 000,1292.391,63,165
23839,2024-07-08,2SPX,C,2024-12-20,04385 110,1292.287,487,165
23840,2024-07-08,2SPX,P,2024-12-20,04385 110,17.1556,487,165
23841,2024-07-08,2SPX,C,2024-12-20,04387 980,1289.562,243,165
23842,2024-07-08,2SPX,P,2024-12-20,04387 980,17.234,243,165
23843,2024-07-08,2SPX,C,2024-12-20,04388 030,1289.515,365,165
23844,2024-07-08,2SPX,P,2024-12-20,04388 030,17.2354,365,165
23845,2024-07-08,2SPX,C,2024-12-20,04388 250,1289.306,60,165
23846,2024-07-08,2SPX,P,2024-12-20,04388 250,17.2415,60,165
23847,2024-07-08,2SPX,C,2024-12-20,04388 310,1289.249,243,165
23848,2024-07-08,2SPX,P,2024-12-20,04388 310,17.2431,243,165
23849,2024-07-08,2SPX,C,2024-12-20,04390 850,1286.84,479,165
23850,2024-07-08,2SPX,P,2024-12-20,04390 850,17.3144,479,165
23851,2024-07-08,2SPX,C,2024-12-20,04391 050,1286.65,116,165
23852,2024-07-08,2SPX,P,2024-12-20,04391 050,17.32,116,165
23853,2024-07-08,2SPX,C,2024-12-20,04393 190,1284.62,116,165
23854,2024-07-08,2SPX,P,2024-12-20,04393 190,17.38,116,165
23855,2024-07-08,2SPX,C,2024-12-20,04393 470,1284.354,116,165
23856,2024-07-08,2SPX,P,2024-12-20,04393 470,17.3879,116,165
23857,2024-07-08,2SPX,C,2024-12-20,04395 070,1282.836,143,165
23858,2024-07-08,2SPX,P,2024-12-20,04395 070,17.4327,143,165
23859,2024-07-08,2SPX,C,2024-12-20,04397 180,1280.835,240,165
23860,2024-07-08,2SPX,P,2024-12-20,04397 180,17.4919,240,165
23861,2024-07-08,2SPX,C,2024-12-20,04397 610,1280.427,240,165
23862,2024-07-08,2SPX,P,2024-12-20,04397 610,17.504,240,165
23863,2024-07-08,2SPX,C,2024-12-20,04397 880,1280.171,598,165
23864,2024-07-08,2SPX,P,2024-12-20,04397 880,17.5116,598,165
23865,2024-07-08,2SPX,C,2024-12-20,04399 410,1278.719,479,165
23866,2024-07-08,2SPX,P,2024-12-20,04399 410,17.5545,479,165
23867,2024-07-08,2SPX,C,2024-12-20,04399 660,1278.482,239,165
23868,2024-07-08,2SPX,P,2024-12-20,04399 660,17.5615,239,165
23869,2024-07-08,2SPX,C,2024-12-20,04400 010,1278.15,20,165
23870,2024-07-08,2SPX,C,2024-12-20,04402 200,1276.073,120,165
23871,2024-07-08,2SPX,P,2024-12-20,04402 200,17.6328,120,165
23872,2024-07-08,2SPX,C,2024-12-20,04404 510,1273.882,2258,165
23873,2024-07-08,2SPX,P,2024-12-20,04404 510,17.6976,2258,165
23874,2024-07-08,2SPX,C,2024-12-20,04405 610,1272.838,475,165
23875,2024-07-08,2SPX,P,2024-12-20,04405 610,17.7285,475,165
23876,2024-07-08,2SPX,C,2024-12-20,04406 140,1272.335,95,165
23877,2024-07-08,2SPX,P,2024-12-20,04406 140,17.7433,95,165
23878,2024-07-08,2SPX,C,2024-12-20,04412 050,1266.729,156,165
23879,2024-07-08,2SPX,P,2024-12-20,04412 050,17.9092,156,165
23880,2024-07-08,2SPX,C,2024-12-20,04413 080,1265.752,118,165
23881,2024-07-08,2SPX,P,2024-12-20,04413 080,17.9381,118,165
23882,2024-07-08,2SPX,C,2024-12-20,04414 260,1264.633,92,165
23883,2024-07-08,2SPX,P,2024-12-20,04414 260,17.9712,92,165
23884,2024-07-08,2SPX,C,2024-12-20,04414 580,1264.329,179,165
23885,2024-07-08,2SPX,P,2024-12-20,04414 580,17.9802,179,165
23886,2024-07-08,2SPX,C,2024-12-20,04416 500,1262.508,173,165
23887,2024-07-08,2SPX,P,2024-12-20,04416 500,18.034,173,165
23888,2024-07-08,2SPX,C,2024-12-20,04419 160,1259.984,238,165
23889,2024-07-08,2SPX,P,2024-12-20,04419 160,18.1087,238,165
23890,2024-07-08,2SPX,C,2024-12-20,04425 040,1254.407,174,165
23891,2024-07-08,2SPX,P,2024-12-20,04425 040,18.2737,174,165
23892,2024-07-08,2SPX,C,2024-12-20,04426 690,1252.842,120,165
23893,2024-07-08,2SPX,P,2024-12-20,04426 690,18.32,120,165
23894,2024-07-08,2SPX,C,2024-12-20,04427 200,1252.358,116,165
23895,2024-07-08,2SPX,P,2024-12-20,04427 200,18.3343,116,165
23896,2024-07-08,2SPX,C,2024-12-20,04429 780,1249.91,239,165
23897,2024-07-08,2SPX,P,2024-12-20,04429 780,18.4067,239,165
23898,2024-07-08,2SPX,C,2024-12-20,04434 530,1245.404,238,165
23899,2024-07-08,2SPX,P,2024-12-20,04434 530,18.54,238,165
23900,2024-07-08,2SPX,C,2024-12-20,04441 570,1238.726,472,165
23901,2024-07-08,2SPX,P,2024-12-20,04441 570,18.7376,472,165
23902,2024-07-08,2SPX,P,2024-12-20,04443 000,18.7777,30,165
23903,2024-07-08,2SPX,C,2024-12-20,04444 800,1235.662,708,165
23904,2024-07-08,2SPX,P,2024-12-20,04444 800,18.8282,708,165
23905,2024-07-08,2SPX,C,2024-12-20,04445 090,1235.387,236,165
23906,2024-07-08,2SPX,P,2024-12-20,04445 090,18.8363,236,165
23907,2024-07-08,2SPX,C,2024-12-20,04446 400,1234.145,46,165
23908,2024-07-08,2SPX,P,2024-12-20,04446 400,18.8731,46,165
23909,2024-07-08,2SPX,C,2024-12-20,04448 050,1232.579,118,165
23910,2024-07-08,2SPX,P,2024-12-20,04448 050,18.9194,118,165
23911,2024-07-08,2SPX,C,2024-12-20,04449 780,1230.938,59,165
23912,2024-07-08,2SPX,P,2024-12-20,04449 780,18.9679,59,165
23913,2024-07-08,2SPX,C,2024-12-20,04450 100,1230.635,66,165
23914,2024-07-08,2SPX,P,2024-12-20,04450 100,18.977,66,165
23915,2024-07-08,2SPX,C,2024-12-20,04451 490,1229.317,4727,165
23916,2024-07-08,2SPX,P,2024-12-20,04451 490,19.0163,4727,165
23917,2024-07-08,2SPX,C,2024-12-20,04454 490,1226.471,118,165
23918,2024-07-08,2SPX,P,2024-12-20,04454 490,19.1013,118,165
23919,2024-07-08,2SPX,C,2024-12-20,04454 580,1226.386,118,165
23920,2024-07-08,2SPX,P,2024-12-20,04454 580,19.1038,118,165
23921,2024-07-08,2SPX,C,2024-12-20,04461 610,1219.719,118,165
23922,2024-07-08,2SPX,P,2024-12-20,04461 610,19.3029,118,165
23923,2024-07-08,2SPX,C,2024-12-20,04466 850,1214.75,519,165
23924,2024-07-08,2SPX,P,2024-12-20,04466 850,19.4512,519,165
23925,2024-07-08,2SPX,C,2024-12-20,04468 140,1213.527,114,165
23926,2024-07-08,2SPX,P,2024-12-20,04468 140,19.4878,114,165
23927,2024-07-08,2SPX,C,2024-12-20,04468 530,1213.157,396,165
23928,2024-07-08,2SPX,P,2024-12-20,04468 530,19.4988,396,165
23929,2024-07-08,2SPX,C,2024-12-20,04470 780,1211.023,57,165
23930,2024-07-08,2SPX,P,2024-12-20,04470 780,19.5625,57,165
23931,2024-07-08,2SPX,C,2024-12-20,04471 870,1209.989,55,165
23932,2024-07-08,2SPX,P,2024-12-20,04471 870,19.5934,55,165
23933,2024-07-08,2SPX,C,2024-12-20,04471 950,1209.913,55,165
23934,2024-07-08,2SPX,P,2024-12-20,04471 950,19.5957,55,165
23935,2024-07-08,2SPX,C,2024-12-20,04484 730,1197.794,117,165
23936,2024-07-08,2SPX,P,2024-12-20,04484 730,19.9577,117,165
23937,2024-07-08,2SPX,C,2024-12-20,04486 280,1196.324,59,165
23938,2024-07-08,2SPX,P,2024-12-20,04486 280,20.0017,59,165
23939,2024-07-08,2SPX,C,2024-12-20,04489 940,1192.853,1172,165
23940,2024-07-08,2SPX,P,2024-12-20,04489 940,20.1054,1172,165
