,Unnamed: 0.1,Unnamed: 0,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,TIME-TO-EXPIRATION,IV
19822,19824,19824,2024-06-11,2DJX,P,2024-12-20,280.54,0.0587,1738,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,1.7856400638330339
19823,19825,19825,2024-06-11,2DJX,C,2024-12-20,287.31,105.9647,1334,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19824,19826,19826,2024-06-11,2DJX,P,2024-12-20,287.31,0.1046,1334,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,1.8397161140029017
19825,19827,19827,2024-06-11,2DJX,C,2024-12-20,288.67,104.6543,678,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19826,19828,19828,2024-06-11,2DJX,P,2024-12-20,288.67,0.1169,678,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,1.8507545337304128
19827,19829,19829,2024-06-11,2DJX,C,2024-12-20,291.0,102.412,1322,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19828,19830,19830,2024-06-11,2DJX,P,2024-12-20,291.0,0.1408,1322,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,1.8696785227972643
19829,19831,19831,2024-06-11,2DJX,P,2024-12-20,301.0,0.298,950,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,1.9524721485994228
19830,19832,19832,2024-06-11,2DJX,C,2024-12-20,309.84,84.4892,3408,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19831,19833,19833,2024-06-11,2DJX,P,2024-12-20,309.84,0.5422,3408,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.0270616015176874
19832,19834,19834,2024-06-11,2DJX,C,2024-12-20,326.81,68.9174,3080,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19833,19835,19835,2024-06-11,2DJX,P,2024-12-20,326.81,1.4759,3080,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.173431825149338
19834,19836,19836,2024-06-11,2DJX,P,2024-12-20,330.01,1.7478,900,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.2013482725807165
19835,19837,19837,2024-06-11,2DJX,C,2024-12-20,330.67,65.4957,885,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19836,19838,19838,2024-06-11,2DJX,P,2024-12-20,330.67,1.8085,885,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.2071125974484342
19837,19839,19839,2024-06-11,2DJX,C,2024-12-20,333.87,62.7018,729,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19838,19840,19840,2024-06-11,2DJX,P,2024-12-20,333.87,2.1269,729,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.2351090709709256
19839,19841,19841,2024-06-11,2DJX,C,2024-12-20,336.28,60.6043,868,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19840,19842,19842,2024-06-11,2DJX,P,2024-12-20,336.28,2.3735,868,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.254340906954552
19841,19843,19843,2024-06-11,2DJX,C,2024-12-20,336.4,60.4999,2032,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19842,19844,19844,2024-06-11,2DJX,P,2024-12-20,336.4,2.3858,2032,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.255250682358337
19843,19845,19845,2024-06-11,2DJX,C,2024-12-20,338.52,58.6583,1010,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19844,19846,19846,2024-06-11,2DJX,P,2024-12-20,338.52,2.6062,1010,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.2708923785057626
19845,19847,19847,2024-06-11,2DJX,C,2024-12-20,338.66,58.5367,575,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19846,19848,19848,2024-06-11,2DJX,P,2024-12-20,338.66,2.6207,575,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.2718760412525536
19847,19849,19849,2024-06-11,2DJX,C,2024-12-20,341.46,56.1044,2306,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19848,19850,19850,2024-06-11,2DJX,P,2024-12-20,341.46,2.9118,2306,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.2906093794273943
19849,19851,19851,2024-06-11,2DJX,C,2024-12-20,344.66,53.3246,733,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19850,19852,19852,2024-06-11,2DJX,P,2024-12-20,344.66,3.2444,733,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.309901534015004
19851,19853,19853,2024-06-11,2DJX,C,2024-12-20,345.61,52.4994,1064,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19852,19854,19854,2024-06-11,2DJX,P,2024-12-20,345.61,3.3431,1064,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.3152507662693234
19853,19855,19855,2024-06-11,2DJX,C,2024-12-20,346.52,51.7089,1499,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19854,19856,19856,2024-06-11,2DJX,P,2024-12-20,346.52,3.4377,1499,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.320232614664221
19855,19857,19857,2024-06-11,2DJX,C,2024-12-20,347.16,51.1529,1512,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19856,19858,19858,2024-06-11,2DJX,P,2024-12-20,347.16,3.5042,1512,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.323652377015192
19857,19859,19859,2024-06-11,2DJX,C,2024-12-20,347.61,50.762,1537,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19858,19860,19860,2024-06-11,2DJX,P,2024-12-20,347.61,3.551,1537,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.326020719109647
19859,19861,19861,2024-06-11,2DJX,C,2024-12-20,347.7,50.6838,615,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19860,19862,19862,2024-06-11,2DJX,P,2024-12-20,347.7,3.5604,615,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.3264932575475865
19861,19863,19863,2024-06-11,2DJX,C,2024-12-20,348.05,50.3798,306,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19862,19864,19864,2024-06-11,2DJX,P,2024-12-20,348.05,3.5967,306,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.328302116193929
19863,19865,19865,2024-06-11,2DJX,C,2024-12-20,349.41,49.1984,763,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19864,19866,19866,2024-06-11,2DJX,P,2024-12-20,349.41,3.7381,763,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.3351809228490104
19865,19867,19867,2024-06-11,2DJX,C,2024-12-20,349.79,48.8683,2131,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19866,19868,19868,2024-06-11,2DJX,P,2024-12-20,349.79,3.7776,2131,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.337054878005388
19867,19869,19869,2024-06-11,2DJX,C,2024-12-20,350.01,48.6772,1450,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19868,19870,19870,2024-06-11,2DJX,C,2024-12-20,350.55,48.2081,1405,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19869,19871,19871,2024-06-11,2DJX,P,2024-12-20,350.55,3.8566,1405,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.3407430998264314
19870,19872,19872,2024-06-11,2DJX,C,2024-12-20,351.74,47.1743,4451,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19871,19873,19873,2024-06-11,2DJX,P,2024-12-20,351.74,3.9803,4451,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.3463642599805437
19872,19874,19874,2024-06-11,2DJX,C,2024-12-20,351.8,47.1222,7419,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19873,19875,19875,2024-06-11,2DJX,P,2024-12-20,351.8,3.9865,7419,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.346640602150711
19874,19876,19876,2024-06-11,2DJX,C,2024-12-20,351.9,47.0354,1491,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19875,19877,19877,2024-06-11,2DJX,P,2024-12-20,351.9,3.9969,1491,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.347104240328826
19876,19878,19878,2024-06-11,2DJX,C,2024-12-20,353.04,46.0451,5912,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19877,19879,19879,2024-06-11,2DJX,P,2024-12-20,353.04,4.1154,5912,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.352298877527319
19878,19880,19880,2024-06-11,2DJX,C,2024-12-20,353.21,45.8974,5911,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19879,19881,19881,2024-06-11,2DJX,P,2024-12-20,353.21,4.1331,5911,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.353061795691169
19880,19882,19882,2024-06-11,2DJX,C,2024-12-20,355.46,43.9429,2922,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19881,19883,19883,2024-06-11,2DJX,P,2024-12-20,355.46,4.3669,2922,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.3628200988084576
19882,19884,19884,2024-06-11,2DJX,C,2024-12-20,355.58,43.8386,1474,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19883,19885,19885,2024-06-11,2DJX,P,2024-12-20,355.58,4.3794,1474,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.363326611807023
19884,19886,19886,2024-06-11,2DJX,C,2024-12-20,356.36,43.161,1180,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19885,19887,19887,2024-06-11,2DJX,P,2024-12-20,356.36,4.4605,1180,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.3665733794269386
19886,19888,19888,2024-06-11,2DJX,C,2024-12-20,359.14,40.7461,2930,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19887,19889,19889,2024-06-11,2DJX,P,2024-12-20,359.14,4.7495,2930,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.377646447331216
19888,19890,19890,2024-06-11,2DJX,C,2024-12-20,359.16,40.7287,1830,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19889,19891,19891,2024-06-11,2DJX,P,2024-12-20,359.16,4.7515,1830,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.3777192041416293
19890,19892,19892,2024-06-11,2DJX,C,2024-12-20,369.26,31.9551,855,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19891,19893,19893,2024-06-11,2DJX,P,2024-12-20,369.26,5.8014,855,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.41243864415575
19892,19894,19894,2024-06-11,2DJX,C,2024-12-20,374.8,27.6121,2768,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19893,19895,19895,2024-06-11,2DJX,P,2024-12-20,374.8,6.8467,2768,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.4481565018348452
19894,19896,19896,2024-06-11,2DJX,C,2024-12-20,374.91,27.5289,2768,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19895,19897,19897,2024-06-11,2DJX,P,2024-12-20,374.91,6.8705,2768,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.4489362974755298
19896,19898,19898,2024-06-11,2DJX,C,2024-12-20,375.04,27.4311,6229,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19897,19899,19899,2024-06-11,2DJX,P,2024-12-20,375.04,6.8991,6229,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.4498738829663855
19898,19900,19900,2024-06-11,2DJX,C,2024-12-20,380.85,23.243,2719,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19899,19901,19901,2024-06-11,2DJX,P,2024-12-20,380.85,8.3619,2719,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.495096252596123
19900,19902,19902,2024-06-11,2DJX,C,2024-12-20,383.34,21.5918,4838,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19901,19903,19903,2024-06-11,2DJX,P,2024-12-20,383.34,9.1326,4838,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.5171395226718634
19902,19904,19904,2024-06-11,2DJX,C,2024-12-20,385.64,20.0708,1342,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19903,19905,19905,2024-06-11,2DJX,P,2024-12-20,385.64,9.8487,1342,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.5362501397385078
19904,19906,19906,2024-06-11,2DJX,C,2024-12-20,391.6,16.1956,5888,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19905,19907,19907,2024-06-11,2DJX,P,2024-12-20,391.6,11.7702,5888,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.5824758152696115
19906,19908,19908,2024-06-11,2DJX,C,2024-12-20,394.63,14.3068,2600,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19907,19909,19909,2024-06-11,2DJX,P,2024-12-20,394.63,12.8285,2600,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.605621088333416
19908,19910,19910,2024-06-11,2DJX,C,2024-12-20,396.79,12.9603,1297,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19909,19911,19911,2024-06-11,2DJX,P,2024-12-20,396.79,13.5829,1297,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.62112250918361
19910,19912,19912,2024-06-11,2DJX,C,2024-12-20,397.43,12.5614,1296,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19911,19913,19913,2024-06-11,2DJX,P,2024-12-20,397.43,13.8064,1296,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.6255693821367383
19912,19914,19914,2024-06-11,2DJX,C,2024-12-20,397.83,12.312,517,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19913,19915,19915,2024-06-11,2DJX,P,2024-12-20,397.83,13.9461,517,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.6283168012403944
19914,19916,19916,2024-06-11,2DJX,C,2024-12-20,399.0,11.5922,1935,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19915,19917,19917,2024-06-11,2DJX,P,2024-12-20,399.0,14.3643,1935,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.636448305847798
19916,19918,19918,2024-06-11,2DJX,C,2024-12-20,399.51,11.2837,3092,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19917,19919,19919,2024-06-11,2DJX,P,2024-12-20,399.51,14.5518,3092,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.6400531969011394
19918,19920,19920,2024-06-11,2DJX,C,2024-12-20,399.53,11.2717,5156,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19919,19921,19921,2024-06-11,2DJX,P,2024-12-20,399.53,14.5592,5156,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.6401948683937664
19920,19922,19922,2024-06-11,2DJX,C,2024-12-20,399.73,11.1515,4777,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19921,19923,19923,2024-06-11,2DJX,P,2024-12-20,399.73,14.6336,4777,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.641617735048593
19922,19924,19924,2024-06-11,2DJX,C,2024-12-20,400.01,10.9855,1000,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19923,19925,19925,2024-06-11,2DJX,C,2024-12-20,400.7,10.6852,4114,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19924,19926,19926,2024-06-11,2DJX,P,2024-12-20,400.7,15.1107,4114,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.6511699568587064
19925,19927,19927,2024-06-11,2DJX,C,2024-12-20,402.53,9.9155,512,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19926,19928,19928,2024-06-11,2DJX,P,2024-12-20,402.53,16.1209,512,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,2.671027496087622
19927,19929,19929,2024-06-11,2DJX,C,2024-12-20,420.01,4.502,825,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,192,0.0
19928,19930,19930,2024-06-11,2DJX,C,2025-01-17,400.0,12.9604,600,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,220,0.0
19929,19931,19931,2024-06-11,2DJX,C,2025-06-20,416.08,13.5681,1379,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,374,0.0
19930,19932,19932,2024-06-11,2DJX,P,2025-06-20,416.08,26.0105,1379,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,374,3.47522245635878
19931,19933,19933,2024-06-11,2DJX,C,2025-12-19,258.95,142.6209,4024,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19932,19934,19934,2024-06-11,2DJX,P,2025-12-19,258.95,3.4712,4024,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19933,19935,19935,2024-06-11,2DJX,C,2025-12-19,291.59,113.2082,983,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19934,19936,19936,2024-06-11,2DJX,P,2025-12-19,291.59,4.3881,983,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19935,19937,19937,2024-06-11,2DJX,C,2025-12-19,299.21,106.3416,1285,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19936,19938,19938,2024-06-11,2DJX,P,2025-12-19,299.21,4.6022,1285,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19937,19939,19939,2024-06-11,2DJX,P,2025-12-19,310.01,4.9056,600,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19938,19940,19940,2024-06-11,2DJX,C,2025-12-19,322.58,85.9027,822,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19939,19941,19941,2024-06-11,2DJX,P,2025-12-19,322.58,5.8791,822,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19940,19942,19942,2024-06-11,2DJX,C,2025-12-19,330.07,79.9286,596,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19941,19943,19943,2024-06-11,2DJX,P,2025-12-19,330.07,6.8649,596,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19942,19944,19944,2024-06-11,2DJX,C,2025-12-19,331.06,79.1408,592,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19943,19945,19945,2024-06-11,2DJX,P,2025-12-19,331.06,6.9969,592,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19944,19946,19946,2024-06-11,2DJX,C,2025-12-19,331.67,78.6577,614,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19945,19947,19947,2024-06-11,2DJX,P,2025-12-19,331.67,7.0807,614,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19946,19948,19948,2024-06-11,2DJX,C,2025-12-19,334.6,76.3391,587,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19947,19949,19949,2024-06-11,2DJX,P,2025-12-19,334.6,7.4847,587,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19948,19950,19950,2024-06-11,2DJX,C,2025-12-19,334.61,76.3312,587,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19949,19951,19951,2024-06-11,2DJX,P,2025-12-19,334.61,7.4861,587,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19950,19952,19952,2024-06-11,2DJX,C,2025-12-19,336.26,75.0255,3333,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19951,19953,19953,2024-06-11,2DJX,P,2025-12-19,336.26,7.7136,3333,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19952,19954,19954,2024-06-11,2DJX,C,2025-12-19,336.3,74.9939,291,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19953,19955,19955,2024-06-11,2DJX,P,2025-12-19,336.3,7.7191,291,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19954,19956,19956,2024-06-11,2DJX,C,2025-12-19,340.56,71.6417,1428,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19955,19957,19957,2024-06-11,2DJX,P,2025-12-19,340.56,8.3255,1428,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19956,19958,19958,2024-06-11,2DJX,C,2025-12-19,341.18,71.1701,1716,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19957,19959,19959,2024-06-11,2DJX,P,2025-12-19,341.18,8.4299,1716,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19958,19960,19960,2024-06-11,2DJX,C,2025-12-19,342.03,70.5252,1431,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19959,19961,19961,2024-06-11,2DJX,P,2025-12-19,342.03,8.5748,1431,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19960,19962,19962,2024-06-11,2DJX,C,2025-12-19,342.23,70.3739,576,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19961,19963,19963,2024-06-11,2DJX,P,2025-12-19,342.23,8.6095,576,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19962,19964,19964,2024-06-11,2DJX,C,2025-12-19,346.19,67.3799,1410,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19963,19965,19965,2024-06-11,2DJX,P,2025-12-19,346.19,9.2951,1410,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19964,19966,19966,2024-06-11,2DJX,C,2025-12-19,347.24,66.586,1434,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19965,19967,19967,2024-06-11,2DJX,P,2025-12-19,347.24,9.4769,1434,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19966,19968,19968,2024-06-11,2DJX,C,2025-12-19,347.32,66.5255,1004,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19967,19969,19969,2024-06-11,2DJX,P,2025-12-19,347.32,9.4908,1004,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19968,19970,19970,2024-06-11,2DJX,C,2025-12-19,356.07,59.9103,1407,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19969,19971,19971,2024-06-11,2DJX,P,2025-12-19,356.07,11.0062,1407,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19970,19972,19972,2024-06-11,2DJX,C,2025-12-19,356.17,59.8347,758,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19971,19973,19973,2024-06-11,2DJX,P,2025-12-19,356.17,11.0236,758,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19972,19974,19974,2024-06-11,2DJX,C,2025-12-19,356.61,59.5021,418,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19973,19975,19975,2024-06-11,2DJX,P,2025-12-19,356.61,11.0998,418,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19974,19976,19976,2024-06-11,2DJX,C,2025-12-19,358.97,57.718,700,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19975,19977,19977,2024-06-11,2DJX,P,2025-12-19,358.97,11.5087,700,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19976,19978,19978,2024-06-11,2DJX,C,2025-12-19,359.5,57.3194,420,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19977,19979,19979,2024-06-11,2DJX,P,2025-12-19,359.5,11.6025,420,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19978,19980,19980,2024-06-11,2DJX,C,2025-12-19,360.32,56.7073,9620,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19979,19981,19981,2024-06-11,2DJX,P,2025-12-19,360.32,11.7524,9620,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19980,19982,19982,2024-06-11,2DJX,C,2025-12-19,362.3,55.2492,295,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19981,19983,19983,2024-06-11,2DJX,P,2025-12-19,362.3,12.1341,295,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19982,19984,19984,2024-06-11,2DJX,C,2025-12-19,362.64,54.9998,442,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19983,19985,19985,2024-06-11,2DJX,P,2025-12-19,362.64,12.2007,442,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19984,19986,19986,2024-06-11,2DJX,C,2025-12-19,362.76,54.9119,1184,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19985,19987,19987,2024-06-11,2DJX,P,2025-12-19,362.76,12.2243,1184,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19986,19988,19988,2024-06-11,2DJX,C,2025-12-19,363.11,54.6557,3670,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
19987,19989,19989,2024-06-11,2DJX,P,2025-12-19,363.11,12.2933,3670,38795.710938,38795.710938,38446.238281,38747.421875,38747.421875,383090000,556,0.0
